Username,content_score
steveclarke,0.9999999999999994
napcs,0.9999999999999998
cmd,1.0
mechfish,1.0000000000000002
dyokomizo,1.0000000000000002
benradler,1.0
benhiller,1.0
scw,1.0000000000000002
harryf,1.0000000000000002
mallipeddi,1.0
michaelmelanson,1.0000000000000002
marrone,1.0000000000000002
aggieben,1.0000000000000002
thibaudgg,1.0000000000000002
zenAudio,1.0000000000000002
wan,1.0000000000000002
daly,1.0000000000000002
waratuman86,1.0
emkay,1.0
dxoigmn,1.0
asenchi,1.000000000000001
daragh,1.0000000000000002
hagerman,1.0
ahri,1.0
jesper,0.9999999999999998
ydewit,1.0
benwad,1.0
tphyahoo,1.0000000000000002
jdknezek,1.0000000000000002
issackelly,1.000000000000001
webtreehouse,1.0
ggallego,1.0
reedlaw,0.9999999999999994
eddof13,1.0000000000000002
bousquet,1.0000000000000002
nwjsmith,0.9999999999999998
ottobar,1.0000000000000002
eyecat,0.9999999999999999
lackac,1.0
Judeqiu,1.0
kneath,1.0
genepope,1.0000000000000002
GLXSeries,1.0
cosmin,0.9999999999999999
imbaczek,1.0000000000000002
systemride,0.9999999999999997
kastravec,1.0000000000000002
breily,1.0000000000000002
charlenopires,1.0000000000000002
deontologician,0.9999999999999999
techthumb,1.0
biochimia,1.0000000000000009
notanumber,1.0
fcoury,0.9999999999999999
jacky,1.0
Interrupt,0.9999999999999996
cdr,1.0
stefanpenner,1.0
kjell,1.0
spent,1.0000000000000002
ramon,1.0
cleitonfco,1.0
mdaines,1.0000000000000002
justin,1.0000000000000002
jonshea,1.0000000000000002
stuart,1.000000000000001
greut,1.0
esiegel,1.0
ashchan,1.0000000000000002
bcotton,1.0000000000000002
tageorgiou,1.0000000000000002
cablehead,1.0
weldyss,1.0000000000000007
anaisbetts,1.0
keegnotrub,0.9999999999999998
neilio,1.0000000000000002
h3h,0.9999999999999997
trevrosen,1.0
liebling,1.0
afair,1.0
fannar,0.9999999999999993
dangoldin,1.0
freels,1.0000000000000002
hadronzoo,1.0000000000000002
complex,1.0000000000000002
mcroydon,1.0000000000000002
tristan,1.0
afairley,1.0000000000000002
dsrw,0.9999999999999999
davidmohara,1.0
ynd,1.0000000000000007
brentd,0.9999999999999998
vcgomes,0.9999999999999997
flyingmachine,1.000000000000001
pphetra,0.9999999999999998
lisamac,1.0
mcolyer,1.0000000000000002
gdagley,1.0000000000000002
chrisk,1.0000000000000002
jpostula,1.0000000000000002
sudachen,1.0
Rickasaurus,1.000000000000001
na9da,1.0000000000000009
paulstansifer,1.0
stphnclysmth,1.0000000000000002
papabear,1.0
Bertg,1.0000000000000007
davemerwin,0.9999999999999999
bob,1.0
kobs,1.0000000000000002
alexmoore,0.9999999999999997
mikedouglas,1.0000000000000002
blakelivingston,1.0000000000000002
arturhasselblad,1.0000000000000002
Screwperman,1.0
rbarazi,0.9999999999999994
pierrevdb,1.0
maborg,1.0000000000000002
bdainton,1.0000000000000002
mintchaos,1.0000000000000002
khamer,1.0
ghoseb,1.0000000000000007
tommi,1.0
Petteri,1.0000000000000002
tomjen,1.0
zwischenzugs,1.0000000000000002
wilhelmtell,1.0000000000000002
bartvdo,1.0
lunatech,0.9999999999999994
godeater,1.0000000000000002
sempuki,1.0000000000000002
vnasvadi,1.0
Oblomov,1.0
rgrove,1.0
dovadi,1.0000000000000002
mlesniak,1.0000000000000002
CodeMangler,1.0
tsvgmi,1.0000000000000002
alexbndk,1.0
melwin,0.9999999999999999
radical,1.0
redmar,1.0000000000000002
nablaone,1.0
sawtelle,1.0
thedaniel,1.0000000000000002
anandkunal,1.0
kamalgs,1.0
slim,1.0
kinote,1.0
vegai,1.0000000000000002
gaubert,1.000000000000001
pjay,0.9999999999999992
pushkar,1.0000000000000009
mbrezu,1.0
tronical,1.0000000000000002
dom,1.0000000000000002
bivab,1.0
gene9,0.9999999999999998
hassy,1.0
markun,1.0
bandito,1.0000000000000002
darrencornwell,1.0
rgilton,1.0000000000000002
mikewest,0.9999999999999999
arnar,1.0
deresh,1.0000000000000002
mstormo,1.0
czottmann,0.9999999999999999
Niriel,1.0
HansF,0.9999999999999998
vezquex,1.0
oyvindfanebust,0.9999999999999998
soma,1.0000000000000004
jablan,0.9999999999999993
ml,1.0000000000000007
marcoow,1.0
sauspiel,0.9999999999999996
dacort,0.9999999999999982
SimonS,1.0
muffinresearch,1.0000000000000002
ebb,1.0000000000000002
bradwright,1.0
husio,1.0000000000000002
taoufix,0.9999999999999999
jan,1.0000000000000002
thomasfl,1.0
aemkei,0.9999999999999999
mattis,1.0
thade,1.0000000000000002
snoack,1.0
NicolasP,1.0
rmoriz,1.0000000000000002
xinitrc,1.0
kalin,0.9999999999999999
dvgb,1.0000000000000002
nkpart,1.0
cynix,0.9999999999999994
salilj,1.0000000000000002
dikini,1.0000000000000002
craigw,1.0000000000000002
bakert,1.0
mcmarto,0.9999999999999999
jeffshadap,1.0000000000000002
newtonapple,1.0000000000000013
number5,1.0000000000000002
kolektiv,1.0
amandasaurus,0.9999999999999994
babo,1.0000000000000002
ilkka,0.9999999999999999
ibroadfo,1.0
abradburne,1.0
theflow,1.0
Jonty,1.0000000000000013
neaf,1.0
capisce,1.0000000000000013
jackliddle,1.0000000000000002
ask,1.0
richard,1.0
jgworks,1.0000000000000002
elurin,1.0
bru,1.0000000000000002
jstewart,1.0
KevM,1.0000000000000002
timothyjoh,1.0
kajecounterhack,1.0
taf2,1.0000000000000002
ola,1.0
bharendt,1.0
stan,0.999999999999999
edwardgeorge,1.0000000000000002
lgs,1.0000000000000009
joshuaclayton,0.9999999999999997
holst,1.0
nkohari,0.9999999999999999
alf,1.0
ralsina,1.0000000000000013
lamdor,1.0
keibro,1.0
dizz,1.0000000000000002
mikehale,1.0000000000000002
donmullen,1.0000000000000002
xla,1.0000000000000009
tmpjr,0.9999999999999998
fserb,0.9999999999999999
lvaruzza,1.0000000000000013
jkutner,0.9999999999999998
mjvm,1.0
veader,1.0000000000000002
raja,0.9999999999999994
dhyasama,0.9999999999999999
MegaMark16,1.0000000000000002
borud,0.999999999999999
jonbro,1.0000000000000002
ecoleman,0.9999999999999999
Mange,1.0
na,0.9999999999999996
cbuben,1.0000000000000002
nmariz,1.0
ldenman,1.0
levifig,1.0
Afton,1.0000000000000002
jjoaquim,1.0000000000000004
gkolok,1.0000000000000002
mariolopes,1.0
jezdez,1.0000000000000002
robinluckey,1.0
brad,1.0
jeresig,1.0
bdc34,1.0
seth,1.0000000000000002
dc25,1.0
edavis10,0.999999999999999
entombedvirus,1.0
pagenoare,1.0000000000000007
brian-lc,1.0
extraface,1.0000000000000002
jamis,1.0
thomlinton,0.9999999999999999
andrewg,1.0000000000000002
solesby,1.0000000000000002
tambet,1.0
aake,1.0
bjc,1.0000000000000002
binarymatt,0.9999999999999999
naryga,1.0000000000000007
josephgrossberg,1.0000000000000002
capitalist,1.0
lfelipe,1.0
gojomo,1.0
rubysolo,1.0
kjohnston,1.0000000000000002
BCable,1.0
cspathis,1.0000000000000004
schutte,1.0000000000000004
JohnConner,1.0000000000000004
xavi,1.0
jgagne33,1.0000000000000002
Abica,1.0000000000000002
tantalor,0.9999999999999996
shift,1.0
jwilger,1.0
kamidev,1.0
gerard,1.0000000000000002
rictic,1.000000000000001
samuelt,1.0
coat,1.0000000000000002
swsnider,1.0000000000000002
hamann,1.0000000000000002
svenstaro,1.0000000000000002
ebassi,1.0000000000000002
luiscosio,1.0000000000000002
seano288,1.0000000000000002
john,1.0
mallum,1.0000000000000002
corsix,1.0000000000000002
scrooloose,1.0
blader,1.0000000000000002
alexcharlie,1.0
jason,0.9999999999999992
davidsidlinger,1.0000000000000009
fightinjoe,0.9999999999999997
brendano,0.9999999999999997
alltom,1.0
orderedlist,1.0000000000000002
PhilGeek,1.0000000000000002
juancq,1.0000000000000018
ap,1.0000000000000002
mcclung,1.0
xevo,0.9999999999999999
acangiano,1.0
stolt45,1.0000000000000013
kevindamm,0.9999999999999999
horndude77,1.0000000000000002
bryansray,0.9999999999999997
cw,1.000000000000001
ryderblue,1.0000000000000002
jkatz,0.9999999999999998
Anks,1.0000000000000002
han,0.9999999999999992
thauber,1.0
4rc0s,0.9999999999999996
ike-xx,1.0
muncman,1.0
cjheath,1.0000000000000002
zeno,1.0000000000000002
meqif,1.0000000000000002
xpl,1.0000000000000002
celldee,1.0000000000000002
aubergene,0.9999999999999998
carletes,1.0
toke,1.0000000000000002
rafaelroquetto,1.0
xaviershay,1.0000000000000002
hannes-zz,1.0
joshua,0.9999999999999997
mikevalstar,0.9999999999999991
jeremydurham,1.0000000000000002
eugene,1.0
rmcafee,1.0000000000000002
nerdEd,1.0
erinc,1.0
szilveszter,0.9999999999999999
skwp,1.0
jiahao,1.0000000000000004
benwyrosdick,1.0000000000000002
foysavas,1.0000000000000002
rgallion,1.0
murphee,1.0
brentp,1.0
kana,0.9999999999999996
ozamosi,1.0
RyanSpeaking,1.0000000000000002
nordsieck,0.9999999999999999
scttymn,1.0000000000000002
hjanetzek,1.0
reybango,1.0
mdk,1.0000000000000002
thijs,1.0
calumr,1.0000000000000002
bretthoerner,0.9999999999999998
zsx,1.0
Olli,1.0000000000000002
omarvelous,0.9999999999999998
StFS,1.0000000000000002
mamapitufo,1.0
pdsull,1.0
lejoe,1.0000000000000002
enquora,1.0
andrewn,0.9999999999999998
charlie,1.0000000000000002
voidfiles,0.9999999999999997
zakk,1.0
morpheuz,1.0
jkochis,0.9999999999999997
justin-rich,1.0000000000000002
benhodgson,0.9999999999999996
niryariv,1.0000000000000013
seancribbs,0.9999999999999999
SpaceCadetEve,1.0000000000000002
jast,1.0000000000000004
sergecpelletier,0.9999999999999999
bronson,1.0000000000000002
cowsandmilk,1.0000000000000002
sporkmonger,1.0000000000000004
dustin,0.9999999999999997
infused,1.0000000000000002
jameydavis,1.0000000000000002
ogyr,1.0
swallick,1.0000000000000002
paulgroves,1.0
shadoi,1.0
akwala,0.9999999999999999
holtmann,1.0000000000000002
brendanlim,0.9999999999999999
nathansobo,1.0000000000000013
dbrown,1.0000000000000002
jon,1.0
guercheLE,1.0000000000000002
vranjank,1.0
neh,1.0000000000000004
thecodedrift,1.0
teej,1.0000000000000002
codemac,1.0
kimj,1.0000000000000002
mattgrayson,1.0
yolfer,0.9999999999999996
aivarannamaa,1.0000000000000002
ruediger,1.000000000000001
potatosalad,1.0000000000000002
xentac,1.0000000000000013
mightymiracleman,1.0
robins,1.0
adrian,1.0000000000000002
krobertson,1.0
duonoid,1.0000000000000002
valnour,1.0
blake,1.0000000000000016
dragon,1.0000000000000002
stephane,1.0000000000000002
kziv,0.9999999999999994
jish,1.0
lrtitze,0.9999999999999999
cj,1.0000000000000002
mtsuruta,1.0000000000000002
hoggarth,0.9999999999999998
sgraham,1.0000000000000002
benaskins,1.0000000000000004
wrl,0.9999999999999998
tacvbo,1.0000000000000002
pointcom,1.0
mw,1.0000000000000002
zettablade,1.0
jfontan,1.0000000000000002
nyxwulf,1.0000000000000002
cicloid,1.0000000000000002
hyperfusion,1.0
florolf,0.9999999999999999
PhillipTaylor,1.0000000000000013
bmabey,1.0
barbieri,1.0
chriseppstein,1.0000000000000002
verbal,1.0000000000000002
ryanlowe,1.0
seflless,1.000000000000001
ayman,1.0000000000000002
tomaszskutnik,1.0
wherecloud,1.0
mspang,1.0000000000000002
stantont,1.0000000000000004
PhilAndrew,0.9999999999999999
apexsutherland,1.0000000000000002
RobertStevenson,1.0000000000000004
jamesakers,1.0
dyoder,1.0000000000000013
wishdev,1.0
mnemonicsloth,1.0
hqm,1.0000000000000004
xueruini,1.0
rahult,1.0
ctrochalakis,1.0000000000000007
treejamie,1.0
stilkov,1.0
chollier,1.0
seanohalpin,0.9999999999999998
jrobertson,1.0000000000000004
pingswept,1.000000000000002
svesely,1.0000000000000002
thetoine,1.0
pilt,1.0
aperfect,1.0000000000000002
vito,0.9999999999999999
mikehaugland,1.0000000000000002
VxJasonxV,1.0000000000000002
michaeltaras,1.0
greghmerrill,1.0000000000000002
billabel,0.9999999999999998
benjuang,0.9999999999999996
stephdau,1.0000000000000002
paxx2,1.0
gbraad,1.0000000000000016
bartTC,0.9999999999999998
caio,1.0000000000000004
dennis,1.0
asb,1.0000000000000013
heimidal,0.9999999999999999
since1968,1.0000000000000018
jamiew,1.0000000000000013
tessro,1.0000000000000007
kassoulet,0.9999999999999998
mikeocool,1.0000000000000002
sabman,0.9999999999999986
rubyisbeautiful,1.0
gutsbolts,1.0000000000000002
caritos,1.0
ariejan,1.0
mhw,1.0000000000000002
kivikakk,1.0
MighMoS,1.0000000000000002
bisho,0.9999999999999999
danderson,1.000000000000001
bobuk,1.0000000000000004
defeated,1.0
peterson,0.9999999999999997
gabe,1.0000000000000002
lethain,1.0000000000000002
markryall,0.9999999999999992
guymeyer,1.0000000000000002
ceball,1.0
kbrock,1.0000000000000009
jsanti,1.0000000000000002
thelema,1.0000000000000016
metavida,1.0000000000000004
dglazkov,1.0000000000000002
rares,1.0
eventualbuddha,0.9999999999999998
georg,1.0000000000000002
azabaj,1.0
nickb,1.0000000000000002
philippamarkovics,1.0000000000000002
casey,0.9999999999999999
herrtreas,1.0
smoofles,1.0
code-later,1.0
mdinacci,0.9999999999999998
hchbaw,1.0000000000000002
anton,1.0000000000000002
fastman,1.0000000000000009
dill,1.0
abisani,1.0000000000000002
teddyzetterlund,0.9999999999999999
blj,0.9999999999999999
fitzage,1.0000000000000009
funkatron,1.0000000000000002
rphillips,1.0000000000000002
lincolnloop,1.0000000000000002
bsenyk,1.0000000000000002
eoghanmccabe,1.0
esanchma,1.0
pfeilbr,1.0
goldenmeanie,1.0000000000000009
mgrajcarek,1.0
davidjrice,1.0000000000000002
mg,1.0
will,1.0
infininight,1.0
sqs,1.0
mjc,0.9999999999999998
aadvaark,1.0000000000000002
jonleighton,1.0000000000000013
clim,1.0
markjeee,1.0000000000000002
jjonphl,1.0
jermaustin,1.0000000000000002
greyfade,1.0000000000000002
harm,1.0000000000000004
jordanfowler,0.999999999999999
davidolrik,1.0
MamaTux,1.0000000000000002
aurelijus,1.0
kavu,1.0
kaiw,0.9999999999999994
kabturek,1.0000000000000002
mrfelcio,1.0
christophsturm,0.9999999999999998
pablopr,1.0000000000000002
countjocular,0.9999999999999978
alxx,1.0
kbaird,0.9999999999999999
fel,1.0000000000000002
michel,1.0
peter,1.0000000000000002
magagnon,0.9999999999999993
colinsurprenant,1.0000000000000002
Pawka,1.0
Atilla,1.0000000000000002
jeffsmith,1.0000000000000002
lee,1.0000000000000002
sroske,0.9999999999999999
tammersaleh,1.0000000000000002
brianculler,1.0
szhao,1.0000000000000002
bricolage,1.0000000000000002
dastels,1.0000000000000013
siebertm,1.0000000000000002
jclarke,1.0000000000000002
bantic,1.0000000000000002
jsa,0.9999999999999988
jonpierce,1.0000000000000002
gregnewman,1.0000000000000002
zeenix,1.0000000000000002
lstep,1.0
garethr,0.9999999999999999
ruphy,1.0
whomwah,1.0000000000000002
billm,0.9999999999999997
dmeiz,1.0000000000000004
carlosbrando,1.0000000000000002
dcancel,1.0000000000000004
fairchild,1.0
eduardo,1.0000000000000002
pilhofer,1.0
gicmo,1.0000000000000002
bratsche,0.9999999999999999
btaylor,1.0000000000000002
iamstillalive,1.0
harrisj,0.9999999999999999
dguettler,1.0
ericgoodwin,1.0000000000000007
gburt,1.0000000000000007
kirk,1.0
bbttxu,0.9999999999999998
kbob,1.0000000000000004
protocarl,1.0
andreum,1.0000000000000002
nathanwfish,1.0
garnaat,1.0000000000000002
trak3r,0.9999999999999998
zhhz,1.0000000000000002
fahim,0.9999999999999999
sah,1.0000000000000007
Stefan,1.0
kopertop,1.0000000000000009
vertiginous,0.9999999999999998
rwl4,0.9999999999999992
sgala,0.9999999999999989
abbra,0.9999999999999999
kblake,1.0
electric,1.0
CharlieSu,1.0
isaac,1.0
JackDanger,1.0000000000000002
cjse,1.0
imajes,1.0
teamtux,1.0
teyc,0.9999999999999997
jaw6,1.0
whoisjake,0.9999999999999991
jeannie,1.0
cmaggard,1.0
hspitia,1.0000000000000007
Bira,1.0000000000000002
notch8-old,1.0
jamesaspinwall,1.0
laribee,1.0000000000000002
sanga,1.0000000000000002
clee,1.0000000000000007
abedra,1.0000000000000002
bjsteiger,1.0
bigjhnny,1.0000000000000002
simonpk,1.0000000000000002
matthutchinson,1.0000000000000002
bohford,1.0
pjanderson,1.0000000000000002
leonho,1.0
ericstewart,0.9999999999999997
jobi,0.9999999999999992
jcnetdev,1.0000000000000002
johnclaus,1.0000000000000002
Wobin,0.9999999999999998
iamruinous,1.0
quicklywilliam,0.9999999999999999
chipski,1.0000000000000004
misto,1.0000000000000013
winston,1.0000000000000002
Sigurd,1.0000000000000002
eastein,1.0
jasonwatkinspdx,1.0000000000000002
CrazyPit,1.0
jnwhiteh,1.0
yuri,0.9999999999999997
akhavr,1.0
mtrimpe,0.9999999999999997
gma,1.0000000000000004
h3xl3r,1.0
roy,1.0000000000000002
cjsmessaert,1.0
river,1.0
bruci,1.0
nunonunes,1.0
badboy,1.0000000000000002
jeremyf,0.9999999999999999
ynyreds,1.0
virtuoso,1.0000000000000002
danhorst,1.0000000000000002
clarkbw,0.9999999999999999
xionon,1.0000000000000002
dneighbors,1.0
reynhout,1.0000000000000002
rchuasing,1.0
jamieorc,0.9999999999999999
anoopr,1.0000000000000002
pcapriotti,1.0
maccman,1.0
cselmer,1.0000000000000002
jsullivan,1.000000000000001
mattpolito,0.9999999999999996
fleadope,1.0000000000000002
pcrawfor,1.0000000000000002
mrmemes-eth,1.0000000000000016
Odaeus,1.0000000000000009
JeremyGrosser,1.0
grahambancroft,1.0
benvinegar,1.0
bfolkens,1.0
rich,1.0
briandailey,1.0
JoshD,1.0000000000000002
Dunkelschorsch,1.0
mikerentas,1.0000000000000002
kakutani,1.0000000000000002
febuiles,1.0000000000000002
getconor,1.0000000000000002
patoh,1.0
errcw,0.9999999999999994
doubledare,1.0000000000000002
octover,1.0
harmon,0.9999999999999999
rgregory,1.0000000000000002
mattbeedle,1.0000000000000002
pardel,0.9999999999999999
sethwalker,0.9999999999999989
langalex,1.0
Fudge,1.0
ppierre,1.0
yolk,1.0000000000000002
virgild,0.9999999999999989
kellan,1.0
lucaspanjer,1.0000000000000002
yeah,1.0
danp,1.0000000000000002
martincik,1.0000000000000002
booleanman,1.0
benstiglitz,1.0000000000000002
kemayo,1.000000000000001
unders,1.0
ralph,1.0
peterlih,1.0
gnoshme,1.0000000000000002
jeremybise,1.0
foucist,1.0000000000000009
arthurschreiber,1.0000000000000004
rbarooah,1.0
jonnii,1.0
az,1.0
herzi,1.0000000000000002
uwolfer,0.9999999999999999
kjg,1.0
thomasscovell,1.0000000000000002
spirozh,1.0000000000000002
svenfuchs,1.0
SteveMarshall,1.000000000000001
damnpenguins,0.9999999999999999
slewis,1.0
Zariel,1.0000000000000002
dwillis,1.0000000000000002
whiteley,1.0
spike,1.0000000000000002
tdyer,1.0000000000000016
redondos,1.0000000000000002
myelin,1.0000000000000002
techpeace,1.0000000000000002
mlandauer,1.0000000000000002
stevenberg,0.999999999999999
jathayde,0.9999999999999991
mage2k,1.0
leifthande,1.0000000000000002
tjl,1.0
bobreyes,0.9999999999999999
trashpanda001,1.0000000000000002
mgreenly,1.0000000000000002
aseigo,0.9999999999999999
davidmduarte,1.0000000000000002
ryanirelan,0.9999999999999999
goban,1.0
davidt,1.0000000000000002
melriffe,1.0
softprops,0.9999999999999999
kristinalim,1.0
vamsee,1.0
joannou,1.0000000000000002
pedro,1.0000000000000009
macio,1.0
seb,1.0
aaronbrethorst,1.0
kamui,1.0
kates,0.9999999999999999
cyx,1.0000000000000002
jerome,1.0000000000000002
simonm,1.0
MDCore,1.0000000000000002
nazgul,1.0
zhenyi,1.0000000000000002
JamesHarrison,1.0000000000000002
omnifroodle,0.9999999999999998
jro,1.0000000000000004
mag,1.0000000000000002
jonner,1.0000000000000002
djanowski,1.0
ginader,1.0
raul,1.0000000000000013
cdemyanovich,1.0000000000000013
jemminger,1.0
jmazzi,1.0000000000000002
simeng,1.0000000000000007
jcoletaylor,1.0000000000000002
neodude,1.0000000000000002
claus,1.0
charleseff,1.0000000000000009
edsinclair,1.0000000000000002
johnh,1.0
benaldred,1.0000000000000002
jcartwright,1.0000000000000002
botrby,1.0000000000000002
redsymbol,0.9999999999999997
xn,1.0000000000000002
dustyd,1.0
cc,1.0000000000000002
zeke,1.0000000000000002
wesmaldonado,0.9999999999999991
kenpratt,1.0
jacib,1.0000000000000002
stesla,1.0
envoked,0.9999999999999994
cheeaun,1.0000000000000002
blair,1.000000000000001
scrubber,1.0000000000000002
webmat,1.0000000000000004
soult,1.0000000000000002
danja,1.0000000000000002
jerrett,1.0000000000000007
agrover,0.9999999999999998
timothykim,1.0
Frost,0.9999999999999986
edgecase,1.0
eungyu,1.0
phurley,1.0
infil00p,1.0000000000000018
dw,0.9999999999999991
voins,1.0000000000000002
flexd,1.0
danimal,1.0000000000000002
wukerplank,1.0000000000000002
alloy,1.0000000000000007
jthomas,0.9999999999999999
kschrader,1.0000000000000002
ademcho,1.0
jkit,1.0000000000000002
zequix,1.0
DrMark,1.0000000000000009
rrosson,1.0000000000000002
catharinejm,1.0000000000000007
niroze,1.0000000000000002
jwarchol,1.0000000000000002
konobi,0.9999999999999996
digitalronin,0.9999999999999999
sungo,1.0
anthonycrumley,1.0000000000000002
kriberg,1.0000000000000002
mjwall,1.0000000000000002
rcarver,1.0000000000000013
oliver,1.0
gruner,0.9999999999999997
garrizaldy,1.0
jbrewer,1.0
iccodes,1.0000000000000002
percyperez,1.0000000000000002
pvande,1.0
ChadOhman,1.0000000000000007
tuplebunny,1.0000000000000007
angelo0000,1.0000000000000002
jash,1.0
jhirbour,1.0000000000000002
awallwork,1.0000000000000002
Heril,0.9999999999999999
daeken,0.9999999999999998
abasit,1.0
disnet,0.9999999999999998
darashi,1.0000000000000002
ebangug,1.0000000000000002
Dieken,1.0
nick-b,1.0000000000000004
jrockway,1.0
lauer,1.0000000000000002
jhoyimperial,1.0000000000000002
soulim,1.0000000000000002
hojberg,0.9999999999999999
pfefferle,0.9999999999999999
diroussel,0.9999999999999999
bastien,1.0000000000000002
jdelStrother,1.0000000000000004
johnnyjacob,1.0
davidwparker,1.0
garyvanhoek,1.0000000000000002
metaskills,1.0
aom,1.0000000000000002
sherrry,1.0000000000000002
levent,0.9999999999999999
codyfauser,1.0000000000000002
mauve928,1.0000000000000002
jstotz,0.9999999999999994
jonlongnecker,1.0000000000000002
jwoertink,1.0000000000000009
timshadel,1.0000000000000009
ecarnevale,1.0000000000000002
mars888,1.0
hb,1.0000000000000002
mugwump,1.0
cdmwebs,0.9999999999999998
tomtoday,1.0
stevebartholomew,1.000000000000001
chrisjones,1.0000000000000004
hungryblank,1.0000000000000004
jamesarosen,1.0000000000000009
Peeja,1.0
smgt,1.0
rope,0.9999999999999999
ck,0.9999999999999998
drone29a,1.0
zulak,1.0000000000000002
libin,1.0
richievos,1.0
jasondew,1.0
mikehodgson,1.0
mghaught,1.0000000000000002
akappen,1.0000000000000002
shuber,1.0000000000000009
billymeltdown,1.0000000000000004
qrprat77,1.0
karouf,1.0000000000000002
bdericks,1.0000000000000004
dfischer,1.0000000000000002
mileszs,0.9999999999999996
vargthon,1.0000000000000002
zemariamm,0.9999999999999988
sandrejev,1.0000000000000002
vidar,0.9999999999999999
cyu,0.9999999999999997
mmcgrana,1.0
qmclaugh,1.0
orlin,1.0000000000000002
rumble,1.0
DraXus,0.9999999999999998
duff,1.0
dhess,1.0000000000000002
ouvanous,1.0000000000000002
marcopaga,1.0000000000000002
Oshuma,1.000000000000001
chriscorrea,0.9999999999999993
avodonosov,1.0
mocoso,1.0
mhorbul,1.0000000000000004
efrendiaz,1.0000000000000002
nauj27,1.0000000000000002
toastdriven,0.9999999999999991
fagiani,0.9999999999999999
zilkey,1.0000000000000002
dandorman,0.9999999999999999
aezell,0.9999999999999999
pacastillo,1.0000000000000004
sethbc,0.9999999999999998
robertknight,1.0
johan,1.0000000000000007
cmatthias,1.0
jonasb,0.9999999999999996
ahlen,1.0
kael,0.9999999999999998
dcparker,1.0000000000000016
fernand0,1.0
criscokid,1.0000000000000007
baccigalupi,1.0
tgittos,1.0
hallidave,0.9999999999999994
ashri,1.0000000000000002
victortolbert,1.0
djones,1.0000000000000002
jgelens,1.0000000000000004
Roman2K,1.0
jasontorres,1.0
neovintage,1.0000000000000002
scotthenley,1.0000000000000002
jugglebird,0.9999999999999992
dingyi,1.0000000000000002
RyDawg,1.0000000000000002
nertzy,1.0
mootoh,1.0000000000000016
moustaki,0.9999999999999998
Tux,1.0000000000000016
bertoldofonseca,1.0
sturob,1.0
daesan,1.0
kallepersson,1.0000000000000002
filipe-zz,1.0
patrickt,0.9999999999999996
antonysastre,1.0
kdaigle,0.9999999999999993
rsutphin,1.0000000000000002
tobiash,0.9999999999999999
hofo,1.0000000000000002
stevepsharpe,0.9999999999999999
patrickxb,1.0000000000000002
patrickdet,1.0
ramunas,1.0000000000000002
redsquirrel,1.0
jdpace,0.9999999999999992
artisonian,1.0000000000000007
andreas,1.0000000000000007
fmardini,1.0000000000000002
fred,1.0
RowanH,1.0000000000000002
gulopine,1.0000000000000002
btedev,0.9999999999999999
zac,1.0000000000000004
GavinJoyce,1.0000000000000002
alainravet,0.9999999999999998
jcaldwell,0.9999999999999999
ryanh,1.0000000000000002
mbaltar,0.9999999999999994
Aeon,1.0
theshortcut,1.0000000000000004
type11error,0.9999999999999996
nikosd,1.0000000000000002
oleriesenberg,1.0
kevinhankinson,1.0
danielbushman,0.9999999999999998
mja,1.0000000000000013
jacques,1.0
lukec,1.0
maser,1.0000000000000002
skalnik,0.9999999999999998
BlueBassist,1.0
galaxycats,1.0000000000000013
jbritten,1.0000000000000007
nolan,1.0000000000000004
suls,1.0000000000000002
HiroProt,0.9999999999999997
thepler,1.0
mig,1.0000000000000002
digant,1.0000000000000002
wotsrovert,1.0000000000000002
nis,0.9999999999999999
jipumarino,1.0000000000000013
bjeanes,1.0000000000000009
netarc,1.0000000000000002
carmi,1.0000000000000004
dwilson,1.0
crimond,1.0
mguymon,1.0000000000000002
tmm1,1.0000000000000002
mikewadhera,1.0
aaronmgriffin,0.9999999999999998
aiwilliams,1.0
jgehtland,1.0000000000000002
mackstann,1.0000000000000013
NaterGator,1.0000000000000016
tricon,1.0000000000000002
nickm,1.0000000000000002
martinstannard,1.0
hughevans,1.0
lhl,1.0000000000000013
ctagg,1.0000000000000002
morgs,1.0
laurio,0.9999999999999992
johnfuller,1.0000000000000002
scvalex,1.0000000000000002
stuarthalloway,0.9999999999999998
lsc,1.0
tmenick,1.0
zodttd,0.9999999999999997
dscoleman,1.0000000000000004
standout,1.0000000000000002
dmcnally,1.0
mediogre,0.9999999999999999
nakula,1.0000000000000002
mieg,1.0
mrubens,1.0
nickmc,1.0000000000000002
gholker,1.0000000000000002
sstephenson,0.9999999999999997
ricktessner,1.0000000000000002
alistair,1.0
lynnwallenstein,1.0
gstark,1.0000000000000009
mzarra,1.0000000000000004
mchung,1.0000000000000002
noonat,1.0000000000000004
mralex,1.0
strongcoffee,1.0000000000000002
linuxyz,1.0
rrichards,0.9999999999999996
baron,0.9999999999999999
Gregg,1.000000000000001
dagbrown,1.0
emghufran,0.9999999999999996
bradfitz,1.0
dittos,0.9999999999999997
copumpkin,1.0000000000000002
bhauman,1.0000000000000002
momerath42,1.0000000000000009
samzurcher,1.0000000000000002
matthiask,1.0
mattfoster,1.0
jaimeiniesta,1.0
makoto,1.0
tobias,1.0
tek,1.0000000000000002
FunkeeMonk,1.0
cdwills,1.0000000000000002
jfalcon,1.0
themattharris,0.9999999999999996
hlopez,1.0000000000000002
jonstep,1.0
hurrycane,0.9999999999999991
